token	alt.atheism	comp.graphics	comp.os.ms-windows.misc	comp.sys.ibm.pc.hardware	comp.sys.mac.hardware	comp.windows.x	misc.forsale	rec.autos	rec.motorcycles	rec.sport.baseball	rec.sport.hockey	sci.crypt	sci.electronics	sci.med	sci.space	soc.religion.christian	talk.politics.guns	talk.politics.mideast	talk.politics.misc	talk.religion.misc	
Turkey	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Tyre	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
U	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
USENET	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
UUCP>	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
University	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
WILL	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Wainwright	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
War	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
We	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Wed	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Well	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
What	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Which	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Who	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Why	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
X	0	0	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
X-Newsreader	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Xref	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
YOU	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Yet	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
You	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Your	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
[	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
[version	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
a	0.01	0.02	0.01	0.01	0.02	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.02	0.02	0.02	0.02	0.01	0.01	0.01	0.01	
able	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
abortion	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
about	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
above	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ac	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
accept	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
according	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
account	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
action	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
actions	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
actual	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
actually	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
adagio	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
addition	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
after	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
again	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
against	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
agate	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ago	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
agree	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
all	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
along	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
already	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
also	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
alt	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
although	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
always	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
am	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
among	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
an	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
analogy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
and	0.01	0.02	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.02	0.02	0.02	0.01	0.02	0.01	0.01	
andrew	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
animals	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
another	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ans	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
answer	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
answered	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
any	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
anyone	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
anything	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ap	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
appearance	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
apple	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
apply	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
arabic	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
are	0.01	0	0	0	0	0	0	0	0	0	0	0	0.01	0.01	0	0.01	0	0	0	0	
aren	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
argue	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
arguing	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
argument	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
arguments	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
arizona	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
around	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
arrogant	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
arromdee@jyusenkyou	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
article	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
as	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01	0	0	0	0	
asd	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ask	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
asked	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
assertion	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
assign	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
assumption	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
at	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
atheism	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
atheist	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
atheists	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
atoms	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
att	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
attempt	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
attitude	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
au	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
au>	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
away	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
bank	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
based	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
basis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
bb3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
be	0.01	0.01	0	0	0	0	0	0	0	0	0	0.01	0.01	0.01	0.01	0.01	0	0	0	0	
bear	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
bears	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
because	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
become	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
been	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
before	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
behavior	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
being	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
belief	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
beliefs	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
believe	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
believed	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
below	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
best	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
better	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
between	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
beyond	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
bible	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
big	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
bil@okcforum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
bio	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
bit	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
black	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
bmd	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
bnr	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
bobbe@vice	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
bogus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
bombing	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
book	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
books	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
born	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
both	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
bu	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
but	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
by	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ca>	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
call	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
called	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
calpoly	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
caltech	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
can	0	0.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
cannot	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
cantaloupe	0	0	0	0	0	0	0.01	0	0	0	0	0	0	0	0	0	0	0	0	0	
car	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
case	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
cause	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
cb	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
cc	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ccit	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
certain	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
certainly	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
cis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
citizenship	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
civilian	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
civilians	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
claim	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
claiming	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
claims	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
clear	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
click	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
club	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
cmu	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0	0.01	0.01	0.01	0.01	
co	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
cobb@alexia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
coin	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
columbia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
com	0.01	0	0	0.01	0	0	0	0.01	0.01	0	0	0.01	0	0	0	0	0.01	0	0	0.01	
com>	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
come	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
comes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
common	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
compaq	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
compatible	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
completely	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
complicated	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
conclusion	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
consider	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
considered	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
consistent	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
correct	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
could	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
couldn	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
course	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
crabapple	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
created	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
creation	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
creationism	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
cs	0.01	0	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0	0	0	0.01	0.01	0.01	0.01	
cso	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ctr	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
culture	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01	0	0	
cwru	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
d	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
darwin	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
das-news	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
day	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
de	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
de>	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
dead	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
dean	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
decay@cbnewsj	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
definitely	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
definition	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
deleted	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
deleted]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
depositors	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
determine	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
dg	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
dichotomy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
did	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
didn	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
die	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
difference	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
different	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
difficult	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
digex	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
disagree	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
discuss	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
discussion	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
dispute	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
do	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
does	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
doesn	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
don	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
down	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
dsinc	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
e	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
e[n-1]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
each	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
earth	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ece	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ecn	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
eczcaw@mips	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ed	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
edu	0.02	0.01	0.02	0.02	0.02	0.02	0.03	0.02	0.02	0.02	0.02	0.02	0.02	0.01	0.02	0.02	0.02	0.02	0.02	0.02	
edu>	0.01	0	0	0	0	0	0	0	0	0.01	0	0	0	0	0	0	0	0	0	0	
either	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
elee	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
else	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
end	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
eng	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
enough	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
etc	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
eternal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
europa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
even	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
event	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
events	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ever	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
every	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
everyone	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
everything	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
evidence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
evolution	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
exactly	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
example	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
examples	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
except	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
exist	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
existence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
exists	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
explain	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
explicitly	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
fact	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
fair	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
faith	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
fall	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
fallacy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
falsifiable	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
falsified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
falsify	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
far	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
fault	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
few	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
fi	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
fido	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
find	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
first	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
fool	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
fools	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
for	0	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0	0.01	0	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0	
form	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
found	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
frame	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
frank@D012S658	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
free	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
friends	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
from	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
fs7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
full	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
g	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
gatech	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
general	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
get	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
getting	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
give	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
given	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
